Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_to_Pickup_Minutes,Order_Day,Order_DayName,Order_Month
29,4.5,Windy,Low ,motorcycle ,Urban ,75.0,Toys,19.630777254614774,10.0,4,Friday,3
31,4.5,Sunny,Jam ,motorcycle ,Urban ,145.0,Pet Supplies,12.43875210831113,15.0,6,Wednesday,4
28,4.6,Stormy,High ,motorcycle ,Metropolitian ,70.0,Outdoors,6.135383422532994,15.0,26,Saturday,3
21,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,55.0,Toys,8.91888668509988,5.0,11,Friday,2
21,4.0,Sandstorms,Low ,motorcycle ,Metropolitian ,95.0,Clothing,7.774458242271917,5.0,28,Monday,3
30,4.9,Windy,Low ,motorcycle ,Metropolitian ,145.0,Skincare,22.535182388198077,10.0,18,Friday,3
29,4.7,Cloudy,Medium ,motorcycle ,Urban ,55.0,Shoes,5.984484703060141,5.0,11,Friday,2
20,4.8,Sunny,High ,motorcycle ,Metropolitian ,70.0,Sports,1.527154370684199,10.0,28,Monday,3
28,5.0,Windy,Low ,motorcycle ,Urban ,75.0,Electronics,13.713493498525082,10.0,16,Wednesday,2
25,4.7,Sandstorms,Low ,motorcycle ,Metropolitian ,16.0,Grocery,10.687630840937123,10.0,16,Wednesday,3
38,4.8,Stormy,Low ,motorcycle ,Metropolitian ,100.0,Apparel,3.0986894979955277,5.0,28,Monday,3
39,4.9,Stormy,Low ,motorcycle ,Metropolitian ,130.0,Pet Supplies,4.60191950861356,10.0,3,Thursday,3
26,4.9,Windy,Medium ,scooter ,Metropolitian ,130.0,Electronics,9.107880591147303,5.0,13,Sunday,3
33,4.4,Windy,Jam ,motorcycle ,Urban ,215.0,Sports,10.883781468541267,15.0,14,Monday,3
24,4.6,Sandstorms,Medium ,motorcycle ,Urban ,125.0,Home,9.074511964797063,10.0,1,Tuesday,3
24,4.9,Fog,Medium ,motorcycle ,Metropolitian ,140.0,Sports,6.2195799756053045,10.0,21,Monday,3
33,4.5,Stormy,Low ,scooter ,Metropolitian ,85.0,Snacks,13.59174349203564,15.0,10,Thursday,3
35,4.2,Windy,Jam ,motorcycle ,Metropolitian ,220.0,Shoes,13.591608297249033,10.0,20,Sunday,3
27,4.2,Stormy,Jam ,motorcycle ,Metropolitian ,165.0,Jewelry,13.740852946326266,5.0,6,Wednesday,4
29,4.5,Sunny,Medium ,motorcycle ,Metropolitian ,75.0,Electronics,4.64841181693955,5.0,3,Sunday,4
34,4.7,Fog,Low ,scooter ,Metropolitian ,135.0,Skincare,19.321445595986216,10.0,12,Saturday,2
20,4.7,Cloudy,High ,scooter ,Metropolitian ,25.0,Grocery,2.9809448604624884,15.0,11,Friday,2
29,4.8,Sunny,High ,motorcycle ,Metropolitian ,90.0,Shoes,6.049870868802052,5.0,5,Tuesday,4
22,4.9,Stormy,Medium ,scooter ,Metropolitian ,105.0,Kitchen,9.074580779980996,5.0,5,Tuesday,4
35,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,53.0,Grocery,10.405169702130612,15.0,18,Friday,2
32,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,210.0,Kitchen,17.129275527672867,10.0,12,Saturday,2
28,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,100.0,Toys,16.10037667090034,15.0,14,Monday,2
30,4.7,Fog,Low ,scooter ,Metropolitian ,145.0,Home,20.21236367487059,10.0,2,Wednesday,3
22,4.7,Stormy,Jam ,scooter ,Urban ,75.0,Electronics,17.042634005428827,10.0,4,Monday,4
36,4.7,Fog,Medium ,motorcycle ,Metropolitian ,150.0,Home,7.774458242271917,15.0,9,Wednesday,3
23,4.8,Windy,Jam ,motorcycle ,Metropolitian ,28.0,Grocery,19.731429221614068,5.0,12,Saturday,3
22,4.8,Stormy,Low ,motorcycle ,Other,19.0,Grocery,3.0206490444019702,5.0,1,Friday,4
29,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,75.0,Jewelry,19.807161975395392,10.0,18,Friday,2
34,4.9,Sandstorms,Jam ,motorcycle ,Urban ,250.0,Snacks,17.04198395713032,15.0,23,Wednesday,3
38,4.1,Stormy,High ,motorcycle ,Metropolitian ,205.0,Kitchen,1.5496365009021704,5.0,5,Saturday,3
35,5.0,Fog,Medium ,motorcycle ,Metropolitian ,185.0,Pet Supplies,22.124522687009016,10.0,27,Sunday,3
38,4.7,Cloudy,Jam ,scooter ,Metropolitian ,140.0,Home,21.762350253657587,15.0,19,Saturday,3
32,4.3,Cloudy,Medium ,scooter ,Metropolitian ,175.0,Cosmetics,10.271454968582486,15.0,16,Wednesday,2
20,4.5,Windy,Jam ,motorcycle ,Metropolitian ,135.0,Home,10.845889966900735,10.0,2,Wednesday,3
25,4.9,Fog,Jam ,motorcycle ,Metropolitian ,215.0,Skincare,12.393263757604263,5.0,2,Wednesday,3
29,4.5,Fog,Low ,scooter ,Other,60.0,Books,8.927480425054231,10.0,5,Tuesday,4
32,4.7,Sandstorms,Jam ,scooter ,Metropolitian ,155.0,Clothing,3207.754352725084,15.0,13,Sunday,2
39,4.1,Cloudy,Jam ,motorcycle ,Metropolitian ,195.0,Clothing,25.223283616539824,5.0,14,Monday,2
31,4.4,Stormy,Jam ,motorcycle ,Urban ,235.0,Books,16.635381027246595,5.0,20,Sunday,3
37,4.5,Fog,Low ,motorcycle ,Urban ,130.0,Apparel,7.589543265875354,5.0,11,Friday,3
36,4.9,Cloudy,Medium ,van,Metropolitian ,155.0,Apparel,13.172727967926338,15.0,18,Friday,2
37,3.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,210.0,Cosmetics,20.8325750761678,10.0,4,Monday,4
38,4.9,Cloudy,High ,scooter ,Metropolitian ,125.0,Toys,6.219648077690683,10.0,9,Wednesday,3
37,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,195.0,Cosmetics,11.891277192207589,10.0,18,Friday,2
21,4.9,Fog,Low ,scooter ,Other,105.0,Snacks,13.66085535805377,10.0,20,Sunday,3
35,4.9,Fog,Medium ,van,Metropolitian ,90.0,Toys,4.464163123690179,5.0,26,Saturday,3
22,4.8,Sandstorms,Jam ,scooter ,Urban ,110.0,Electronics,13.390793718689235,15.0,29,Tuesday,3
28,4.8,Fog,Low ,motorcycle ,Metropolitian ,115.0,Home,3.068202713082747,15.0,1,Tuesday,3
39,4.0,Stormy,Medium ,motorcycle ,Metropolitian ,240.0,Jewelry,20.166286848244525,10.0,18,Friday,3
29,4.5,Windy,Low ,scooter ,Urban ,65.0,Home,12.39525675915564,15.0,31,Thursday,3
39,4.6,Sandstorms,High ,motorcycle ,Metropolitian ,160.0,Pet Supplies,3.0986894561589557,10.0,30,Wednesday,3
25,4.9,Sandstorms,Jam ,van,Urban ,80.0,Kitchen,20.166027529984316,5.0,6,Sunday,3
34,5.0,Cloudy,Medium ,van,Urban ,95.0,Home,4.664610877378366,5.0,5,Saturday,3
22,4.8,Sunny,Low ,motorcycle ,Metropolitian ,90.0,Electronics,3.099243404030044,5.0,26,Saturday,3
27,5.0,Windy,Jam ,motorcycle ,Metropolitian ,135.0,Sports,10.431932813898786,10.0,16,Wednesday,2
28,4.5,Sunny,Medium ,motorcycle ,Urban ,125.0,Clothing,10.692860419649532,10.0,12,Saturday,3
32,5.0,Stormy,Medium ,scooter ,Metropolitian ,155.0,Skincare,4.664846958990213,15.0,1,Tuesday,3
27,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,100.0,Shoes,10.73767592244511,5.0,16,Wednesday,3
35,3.9,Windy,Jam ,motorcycle ,Metropolitian ,190.0,Toys,12.216036309455992,15.0,29,Tuesday,3
22,4.6,Windy,Low ,motorcycle ,Metropolitian ,95.0,Snacks,4.654346370086994,5.0,5,Saturday,3
35,4.7,Sunny,Jam ,van,Metropolitian ,85.0,Sports,20.990188064096646,10.0,17,Thursday,2
30,4.6,Cloudy,Low ,motorcycle ,Urban ,120.0,Cosmetics,1.5125517325857614,15.0,13,Sunday,3
39,4.8,Fog,High ,scooter ,Urban ,130.0,Shoes,3.102782976271217,5.0,13,Sunday,3
33,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,140.0,Skincare,9.203603646445394,10.0,3,Sunday,4
20,4.7,Sandstorms,Medium ,scooter ,Urban ,80.0,Pet Supplies,12.235732851647132,5.0,23,Wednesday,3
20,4.7,Fog,Medium ,motorcycle ,Urban ,85.0,Pet Supplies,20.990188064096646,10.0,1,Tuesday,3
34,4.2,Windy,Low ,motorcycle ,Urban ,120.0,Electronics,9.308325333644872,5.0,13,Sunday,3
22,4.7,Windy,Medium ,motorcycle ,Metropolitian ,120.0,Clothing,10.859713679362844,15.0,29,Tuesday,3
37,4.3,Stormy,High ,scooter ,Metropolitian ,170.0,Clothing,2.9767694453812323,10.0,15,Tuesday,3
20,4.8,Cloudy,Low ,motorcycle ,Urban ,80.0,Snacks,1.5276791467900743,15.0,9,Wednesday,3
33,4.9,Windy,Low ,motorcycle ,Metropolitian ,130.0,Electronics,7.5897674326727005,10.0,5,Tuesday,4
21,5.0,Fog,Medium ,motorcycle ,Metropolitian ,125.0,Home,19.632314732102273,5.0,2,Saturday,4
33,4.6,Fog,Medium ,motorcycle ,Metropolitian ,245.0,Clothing,10.586671192789037,15.0,10,Thursday,3
24,4.6,Windy,Medium ,van,Urban ,24.0,Grocery,12.395136598591078,10.0,23,Wednesday,3
36,4.7,Sandstorms,High ,scooter ,Metropolitian ,160.0,Skincare,20.844056260167147,10.0,13,Sunday,3
30,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,26.0,Grocery,4.581196682217199,10.0,7,Monday,3
32,4.9,Sandstorms,Low ,scooter ,Metropolitian ,120.0,Jewelry,13.80547731046219,15.0,18,Friday,3
28,4.6,Stormy,Jam ,van,Metropolitian ,80.0,Toys,19.940501916973297,5.0,31,Thursday,3
21,4.7,Windy,Jam ,scooter ,Metropolitian ,135.0,Home,19.351082464681973,10.0,4,Monday,4
39,4.9,Fog,High ,motorcycle ,Metropolitian ,125.0,Snacks,3.047712417465363,5.0,17,Thursday,2
32,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,130.0,Shoes,3.0986894561589557,10.0,26,Saturday,3
20,4.5,Sandstorms,Jam ,scooter ,Urban ,125.0,Home,9.163186792917154,5.0,28,Monday,3
36,5.0,Fog,Low ,scooter ,Urban ,15.0,Grocery,1.4884133108377866,5.0,15,Tuesday,3
28,4.8,Sunny,Low ,scooter ,Urban ,90.0,Jewelry,3.099238091225855,5.0,17,Thursday,3
32,4.5,Fog,Jam ,motorcycle ,Metropolitian ,150.0,Electronics,7.648136370476755,5.0,9,Wednesday,3
39,4.4,Cloudy,Jam ,scooter ,Metropolitian ,230.0,Toys,17.042634005428827,15.0,2,Saturday,4
30,4.7,Windy,Low ,motorcycle ,Metropolitian ,24.0,Grocery,16.69541088302565,5.0,29,Tuesday,3
32,4.4,Sandstorms,Medium ,motorcycle ,Metropolitian ,37.0,Grocery,6.117941643988989,5.0,5,Saturday,3
23,4.6,Windy,Jam ,motorcycle ,Metropolitian ,135.0,Home,13.591068802313822,5.0,29,Tuesday,3
21,4.8,Windy,Medium ,scooter ,Other,135.0,Clothing,6.108360812908673,10.0,5,Saturday,3
31,4.2,Windy,Medium ,van,Metropolitian ,160.0,Outdoors,9.061127494752238,10.0,5,Saturday,3
37,4.6,Stormy,High ,van,Urban ,140.0,Books,3.0538233786856974,15.0,13,Sunday,3
20,4.5,Sandstorms,Jam ,motorcycle ,Metropolitian ,145.0,Kitchen,7.590017577593426,5.0,3,Thursday,3
28,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,135.0,Electronics,1.4881912567305338,10.0,3,Thursday,3
22,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,55.0,Clothing,1.5514770796415485,5.0,24,Thursday,3
20,4.7,Cloudy,Medium ,motorcycle ,Urban ,13.0,Grocery,9.20341113898367,5.0,15,Tuesday,3
34,4.8,Windy,Low ,scooter ,Metropolitian ,135.0,Jewelry,14.417005621544014,5.0,12,Saturday,3
38,4.8,Windy,High ,scooter ,Metropolitian ,125.0,Shoes,6.19703893141132,5.0,13,Sunday,3
32,4.5,Cloudy,High ,motorcycle ,Metropolitian ,135.0,Shoes,5.033962629613535,5.0,5,Tuesday,4
34,4.9,Sunny,Low ,scooter ,Metropolitian ,26.0,Grocery,16.824526128937705,10.0,2,Wednesday,3
33,3.9,Windy,Medium ,van,Metropolitian ,160.0,Apparel,13.592749450062879,5.0,8,Tuesday,3
34,4.5,Windy,Low ,motorcycle ,Metropolitian ,125.0,Apparel,3.020731790895242,10.0,21,Monday,3
32,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,160.0,Kitchen,20.990188064096646,15.0,24,Thursday,3
34,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,145.0,Cosmetics,7.757008674701061,15.0,11,Friday,3
26,4.6,Cloudy,Jam ,scooter ,Metropolitian ,160.0,Apparel,10.624868125960159,5.0,10,Thursday,3
31,4.0,Cloudy,Low ,motorcycle ,Metropolitian ,175.0,Shoes,12.396203377424794,10.0,12,Saturday,3
39,4.8,Sunny,High ,motorcycle ,Metropolitian ,135.0,Clothing,6.071710271577742,15.0,19,Saturday,3
27,4.8,Sunny,Low ,motorcycle ,Metropolitian ,75.0,Toys,20.755883340140397,10.0,15,Tuesday,2
32,5.0,Cloudy,Jam ,scooter ,Urban ,135.0,Shoes,7.669768196606529,15.0,9,Wednesday,3
32,4.5,Stormy,Medium ,motorcycle ,Metropolitian ,150.0,Jewelry,5.829665348121396,5.0,13,Sunday,2
39,4.1,Sunny,Medium ,motorcycle ,Metropolitian ,160.0,Pet Supplies,7.854835684546679,10.0,27,Sunday,3
36,4.8,Stormy,Low ,van,Metropolitian ,125.0,Clothing,1.529710385539974,5.0,21,Monday,3
37,4.1,Windy,Medium ,motorcycle ,Metropolitian ,190.0,Electronics,4.647963215024367,15.0,15,Tuesday,3
37,4.8,Fog,Jam ,scooter ,Metropolitian ,130.0,Apparel,7.061956351611167,5.0,26,Saturday,3
38,3.7,Stormy,Jam ,motorcycle ,Metropolitian ,155.0,Electronics,16.824526128937705,10.0,25,Friday,3
28,4.7,Stormy,High ,scooter ,Metropolitian ,140.0,Shoes,3.013958870983999,15.0,1,Tuesday,3
34,3.8,Stormy,Medium ,scooter ,Metropolitian ,155.0,Shoes,16.823323902378387,15.0,10,Thursday,3
32,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,145.0,Skincare,17.041308859939207,10.0,27,Sunday,3
22,4.7,Windy,Low ,motorcycle ,Urban ,85.0,Home,8.927154262343281,5.0,11,Friday,3
31,4.0,Windy,Medium ,motorcycle ,Metropolitian ,225.0,Skincare,10.131926005770298,10.0,14,Monday,2
27,4.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,170.0,Shoes,12.409793910752205,15.0,29,Tuesday,3
29,4.9,Windy,Jam ,scooter ,Metropolitian ,120.0,Outdoors,17.102527788094463,10.0,20,Sunday,3
38,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,220.0,Shoes,9.32924365213354,15.0,28,Monday,3
35,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,180.0,Skincare,7.5900214384297335,15.0,1,Friday,4
31,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,140.0,Electronics,4.64847378122608,5.0,3,Sunday,4
30,4.3,Windy,Medium ,scooter ,Metropolitian ,185.0,Apparel,13.942528825315232,5.0,6,Sunday,3
24,4.9,Fog,Medium ,motorcycle ,Urban ,10.0,Grocery,21.762350253657587,5.0,3,Sunday,4
33,4.8,Stormy,Low ,motorcycle ,Urban ,115.0,Sports,13.805596388488004,15.0,10,Thursday,3
29,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,22.0,Grocery,10.269518706782998,15.0,18,Friday,2
38,4.6,Stormy,High ,scooter ,Metropolitian ,130.0,Toys,6.1075103940652875,10.0,17,Thursday,3
26,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,170.0,Cosmetics,6.842945793846267,5.0,13,Sunday,3
39,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,130.0,Cosmetics,21.1930798614046,15.0,17,Thursday,3
24,4.5,Fog,Low ,motorcycle ,Metropolitian ,21.0,Grocery,24.031775270041678,5.0,16,Wednesday,3
34,4.2,Stormy,Low ,motorcycle ,Metropolitian ,140.0,Electronics,9.177365744557306,10.0,21,Monday,3
26,4.7,Windy,Low ,motorcycle ,Metropolitian ,14.0,Grocery,8.932469105184088,10.0,9,Wednesday,3
35,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,85.0,Shoes,6.041720567260046,5.0,3,Thursday,3
36,4.2,Sandstorms,Medium ,motorcycle ,Metropolitian ,185.0,Electronics,4.648400072771237,5.0,1,Friday,4
24,2.6,Sunny,Low ,motorcycle ,Metropolitian ,210.0,Toys,16.635381027246595,15.0,6,Wednesday,4
33,4.3,Cloudy,Medium ,motorcycle ,Metropolitian ,170.0,Kitchen,16.79799879130621,10.0,2,Saturday,4
26,4.6,Windy,Medium ,motorcycle ,Metropolitian ,125.0,Pet Supplies,16.76046196823297,15.0,14,Monday,2
32,5.0,Windy,Jam ,scooter ,Urban ,150.0,Shoes,17.040675423590454,15.0,4,Friday,3
37,4.9,Fog,Jam ,motorcycle ,Metropolitian ,240.0,Skincare,13.388148115267779,15.0,20,Sunday,3
26,4.9,Stormy,Low ,scooter ,Metropolitian ,90.0,Jewelry,20.24338536883607,5.0,12,Saturday,2
31,4.8,Stormy,Low ,scooter ,Metropolitian ,140.0,Pet Supplies,20.212199139843758,5.0,27,Sunday,3
37,4.6,Stormy,Medium ,motorcycle ,Urban ,130.0,Jewelry,13.943264150201642,5.0,10,Thursday,3
26,4.7,Sunny,Jam ,scooter ,Urban ,80.0,Skincare,16.799203683671756,15.0,6,Sunday,3
37,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,125.0,Toys,4.530955587841242,5.0,7,Monday,3
22,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,110.0,Sports,25.223283616539824,10.0,4,Monday,4
21,4.4,Windy,Low ,motorcycle ,Metropolitian ,15.0,Grocery,4.553818794873717,15.0,3,Sunday,4
22,4.0,Sandstorms,Low ,motorcycle ,Urban ,28.0,Grocery,1.5493509707072781,10.0,13,Sunday,3
38,4.5,Windy,Low ,motorcycle ,Urban ,100.0,Snacks,1.5493596914279444,5.0,28,Monday,3
28,4.0,Stormy,High ,motorcycle ,Metropolitian ,160.0,Shoes,6.196473600483353,15.0,15,Tuesday,3
29,4.7,Sandstorms,Jam ,scooter ,Urban ,85.0,Books,25.223283616539824,5.0,4,Monday,4
31,4.9,Cloudy,High ,motorcycle ,Metropolitian ,190.0,Shoes,6.049912845948324,15.0,28,Monday,3
24,4.8,Cloudy,Low ,scooter ,Metropolitian ,70.0,Skincare,3.0358329337402403,10.0,1,Tuesday,3
33,4.8,Windy,Medium ,motorcycle ,Metropolitian ,130.0,Apparel,21.1930798614046,15.0,13,Sunday,3
26,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,150.0,Cosmetics,13.765379678937752,5.0,2,Saturday,4
20,4.7,Cloudy,Jam ,scooter ,Metropolitian ,145.0,Books,7.7744964674614065,15.0,15,Tuesday,3
29,4.8,Windy,Low ,scooter ,Urban ,12.0,Grocery,19.73161759397837,5.0,6,Wednesday,4
32,4.0,Windy,Medium ,motorcycle ,Urban ,245.0,Sports,10.845954196990009,5.0,23,Wednesday,3
20,4.9,Fog,Medium ,motorcycle ,Metropolitian ,210.0,Electronics,16.635194216784537,10.0,25,Friday,3
26,5.0,Sandstorms,Medium ,van,Urban ,120.0,Skincare,10.845731334066407,15.0,27,Sunday,3
38,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,230.0,Shoes,16.695143788849723,10.0,25,Friday,3
34,4.6,Sandstorms,High ,van,Urban ,27.0,Grocery,6.165063816991586,5.0,17,Thursday,2
27,4.5,Stormy,Low ,motorcycle ,Metropolitian ,65.0,Apparel,2.976035478042831,5.0,3,Sunday,4
29,5.0,Windy,Jam ,motorcycle ,Metropolitian ,125.0,Clothing,7.963297521673602,15.0,12,Saturday,2
24,4.9,Windy,Jam ,motorcycle ,Urban ,120.0,Snacks,19.73032946503108,15.0,4,Monday,4
21,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,60.0,Apparel,1.5103782350762562,15.0,5,Saturday,3
33,4.4,Windy,Low ,motorcycle ,Metropolitian ,120.0,Clothing,1.463953129912797,15.0,13,Sunday,2
35,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,29.0,Grocery,6.821709245310973,10.0,1,Tuesday,3
35,4.7,Stormy,Low ,scooter ,Metropolitian ,90.0,Home,12.43875210831113,5.0,31,Thursday,3
29,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,23.0,Grocery,10.689377930173068,10.0,6,Wednesday,4
21,4.9,Windy,Low ,motorcycle ,Metropolitian ,95.0,Skincare,12.23513612361146,5.0,23,Wednesday,3
29,4.6,Windy,Jam ,motorcycle ,Urban ,145.0,Home,17.045251004667662,5.0,4,Monday,4
22,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,120.0,Cosmetics,13.945658037651098,15.0,20,Sunday,3
24,4.4,Cloudy,Jam ,scooter ,Metropolitian ,200.0,Toys,11.891353051258337,15.0,18,Friday,2
23,4.9,Stormy,High ,scooter ,Metropolitian ,110.0,Pet Supplies,1.551363898457269,15.0,11,Friday,3
27,4.6,Windy,High ,scooter ,Urban ,60.0,Toys,1.549238578891355,5.0,13,Sunday,3
33,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,215.0,Jewelry,12.439082968814082,5.0,10,Thursday,3
35,4.6,Windy,Medium ,scooter ,Metropolitian ,130.0,Outdoors,16.87262327851572,15.0,2,Wednesday,3
21,4.7,Windy,Medium ,scooter ,Metropolitian ,135.0,Apparel,4.664774212706455,15.0,24,Thursday,3
39,4.4,Fog,Low ,motorcycle ,Metropolitian ,175.0,Electronics,13.942135995521298,10.0,23,Wednesday,3
34,4.8,Windy,Low ,scooter ,Metropolitian ,135.0,Sports,7.745892925201073,5.0,26,Saturday,3
29,4.9,Cloudy,High ,motorcycle ,Urban ,135.0,Cosmetics,6.071909216478056,15.0,15,Tuesday,3
20,4.7,Fog,Low ,scooter ,Metropolitian ,85.0,Snacks,3.054566519403073,5.0,19,Saturday,3
20,4.8,Sandstorms,Low ,motorcycle ,Urban ,85.0,Cosmetics,22.124522687009016,15.0,12,Saturday,2
30,4.7,Sunny,Low ,motorcycle ,Metropolitian ,75.0,Cosmetics,7.061956351611167,15.0,24,Thursday,3
37,4.7,Fog,Jam ,scooter ,Metropolitian ,195.0,Home,19.070286182018464,10.0,12,Saturday,2
39,4.6,Stormy,Jam ,motorcycle ,Other,125.0,Clothing,4.531237447472418,10.0,15,Tuesday,3
26,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,90.0,Skincare,16.8739423417276,5.0,4,Monday,4
32,4.9,Cloudy,Medium ,motorcycle ,Urban ,240.0,Apparel,22.535182388198077,10.0,18,Friday,2
21,4.7,Fog,Low ,scooter ,Metropolitian ,140.0,Sports,13.764305929575334,10.0,10,Thursday,3
35,4.8,Sandstorms,Low ,scooter ,Metropolitian ,145.0,Electronics,3.099012302522494,5.0,13,Sunday,3
39,4.6,Sandstorms,Medium ,motorcycle ,Urban ,160.0,Books,4.093321074937125,15.0,11,Friday,3
39,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,205.0,Kitchen,20.144000349550186,5.0,2,Wednesday,3
27,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,195.0,Jewelry,10.901551880749482,10.0,18,Friday,2
33,4.8,Fog,Medium ,scooter ,Metropolitian ,80.0,Skincare,4.64777966281334,5.0,7,Monday,3
33,4.8,Fog,Jam ,motorcycle ,Metropolitian ,240.0,Electronics,19.941385867885913,10.0,10,Thursday,3
37,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,200.0,Jewelry,10.846831683112223,15.0,6,Wednesday,4
20,4.6,Stormy,Low ,motorcycle ,Urban ,55.0,Kitchen,3.1098897249076516,10.0,3,Thursday,3
20,4.6,Sunny,Jam ,motorcycle ,Urban ,95.0,Kitchen,22.535182388198077,10.0,12,Saturday,2
31,4.2,Cloudy,Jam ,scooter ,Urban ,175.0,Skincare,10.706538178039278,5.0,10,Thursday,3
27,4.6,Sunny,High ,van,Metropolitian ,80.0,Apparel,3.109780228519287,10.0,7,Monday,3
37,4.9,Fog,Medium ,scooter ,Urban ,75.0,Snacks,7.562213708875968,15.0,9,Wednesday,3
34,4.4,Stormy,Jam ,scooter ,Urban ,155.0,Clothing,7.74763816269579,15.0,5,Saturday,3
25,4.7,Fog,Low ,motorcycle ,Urban ,55.0,Toys,9.329036830171704,10.0,17,Thursday,3
37,4.7,Cloudy,Low ,motorcycle ,Urban ,110.0,Clothing,7.619031225164965,10.0,17,Thursday,2
23,4.7,Stormy,Low ,scooter ,Other,80.0,Books,10.901102276923632,15.0,14,Monday,2
27,5.0,Fog,High ,motorcycle ,Metropolitian ,120.0,Pet Supplies,6.20541663672186,5.0,5,Saturday,3
36,4.7,Cloudy,Low ,van,Urban ,80.0,Clothing,3.0681777018799767,15.0,11,Friday,3
30,4.3,Windy,Jam ,motorcycle ,Other,210.0,Clothing,20.829460333322302,10.0,18,Friday,3
20,4.9,Cloudy,High ,motorcycle ,Metropolitian ,155.0,Apparel,20.755883340140397,15.0,11,Friday,2
28,4.7,Fog,Jam ,scooter ,Metropolitian ,155.0,Kitchen,10.884116941798604,15.0,14,Monday,3
36,4.0,Windy,Low ,motorcycle ,Metropolitian ,165.0,Clothing,20.844056260167147,10.0,30,Wednesday,3
20,4.7,Stormy,Low ,scooter ,Metropolitian ,80.0,Kitchen,7.746557479642295,5.0,17,Thursday,3
22,4.7,Windy,Low ,motorcycle ,Metropolitian ,80.0,Sports,16.82479191121949,10.0,6,Wednesday,4
28,4.7,Sandstorms,Medium ,motorcycle ,Metropolitian ,125.0,Apparel,17.062995952155894,10.0,25,Friday,3
34,4.8,Cloudy,Low ,van,Metropolitian ,90.0,Electronics,1.5179237301775086,5.0,5,Tuesday,4
25,4.8,Windy,Medium ,scooter ,Metropolitian ,130.0,Toys,16.635381027246595,15.0,14,Monday,3
38,5.0,Sandstorms,Jam ,scooter ,Metropolitian ,170.0,Books,7.619039773401199,15.0,15,Tuesday,2
34,3.5,Windy,Medium ,motorcycle ,Metropolitian ,160.0,Outdoors,11.903830116733703,5.0,31,Thursday,3
24,4.9,Windy,Jam ,motorcycle ,Metropolitian ,110.0,Shoes,16.635254743950217,5.0,20,Sunday,3
33,4.6,Windy,Jam ,motorcycle ,Urban ,250.0,Pet Supplies,10.083009655997826,10.0,12,Saturday,3
21,4.6,Stormy,High ,scooter ,Urban ,80.0,Toys,2.869225979933586,5.0,17,Thursday,2
25,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,115.0,Pet Supplies,6.890101774487275,10.0,15,Tuesday,2
23,4.9,Windy,High ,motorcycle ,Metropolitian ,95.0,Toys,6.049844084741428,5.0,5,Tuesday,4
34,4.9,Stormy,Low ,motorcycle ,Metropolitian ,125.0,Pet Supplies,7.319148821157839,15.0,17,Thursday,2
25,4.7,Fog,Medium ,scooter ,Metropolitian ,185.0,Shoes,10.738021146085408,5.0,31,Thursday,3
28,4.9,Sandstorms,Low ,van,Metropolitian ,50.0,Jewelry,13.464219589295825,5.0,12,Saturday,2
34,3.7,Stormy,Jam ,scooter ,Metropolitian ,170.0,Electronics,16.82329231639434,10.0,27,Sunday,3
24,4.5,Stormy,Low ,scooter ,Metropolitian ,70.0,Electronics,16.362659803036674,10.0,8,Tuesday,3
